"lon" "lat" "Continent" "Type" "Name" "Acronym"
"324" 143.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"325" 144.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"326" 145.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"327" 146.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"328" 147.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"329" 148.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"330" 149.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"331" 150.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"332" 151.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"333" 152.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"334" 153.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"335" 154.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"336" 155.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"337" 156.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"338" 157.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"339" 158.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"340" 159.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"341" 160.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"342" 161.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"343" 162.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"344" 163.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"345" 164.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"346" 165.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"347" 166.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"348" 167.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"349" 168.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"350" 169.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"351" 170.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"352" 171.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"353" 172.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"354" 173.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"355" 174.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"356" 175.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"357" 176.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"358" 177.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"359" 178.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"360" 179.5 89.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"361" -179.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"362" -178.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"363" -177.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"364" -176.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"365" -175.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"366" -174.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"367" -173.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"368" -172.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"369" -171.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"370" -170.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"371" -169.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"372" -168.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"373" -167.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"374" -166.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"375" -165.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"376" -164.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"377" -163.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"378" -162.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"379" -161.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"380" -160.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"381" -159.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"382" -158.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"383" -157.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"384" -156.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"385" -155.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"386" -154.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"387" -153.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"388" -152.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"389" -151.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"390" -150.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"391" -149.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"392" -148.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"393" -147.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"394" -146.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"395" -145.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"396" -144.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"397" -143.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"398" -142.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"399" -141.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"400" -140.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"401" -139.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"402" -138.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"403" -137.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"404" -136.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"405" -135.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"406" -134.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"407" -133.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"408" -132.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"409" -131.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"410" -130.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"411" -129.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"412" -128.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"413" -127.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"414" -126.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"415" -125.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"416" -124.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"417" -123.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"418" -122.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"419" -121.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"420" -120.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"421" -119.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"422" -118.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"423" -117.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"424" -116.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"425" -115.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"426" -114.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"427" -113.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"428" -112.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"429" -111.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"430" -110.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"431" -109.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"432" -108.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"433" -107.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"434" -106.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"435" -105.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"436" -104.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"437" -103.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"438" -102.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"439" -101.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"440" -100.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"441" -99.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"442" -98.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"443" -97.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"444" -96.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"445" -95.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"446" -94.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"447" -93.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"448" -92.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"449" -91.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"450" -90.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"451" -89.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"452" -88.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"453" -87.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"454" -86.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"455" -85.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"456" -84.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"457" -83.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"458" -82.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"459" -81.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"460" -80.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"461" -79.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"462" -78.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"463" -77.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"464" -76.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"465" -75.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"466" -74.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"467" -73.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"468" -72.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"469" -71.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"470" -70.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"471" -69.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"472" -68.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"473" -67.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"474" -66.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"475" -65.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"476" -64.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"477" -63.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"478" -62.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"479" -61.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"480" -60.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"481" -59.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"482" -58.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"483" -57.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"484" -56.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"485" -55.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"486" -54.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"487" -53.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"488" -52.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"489" -51.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"490" -50.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"491" -49.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"492" -48.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"493" -47.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"494" -46.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"495" -45.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"496" -44.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"497" -43.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"498" -42.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"499" -41.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"500" -40.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"501" -39.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"502" -38.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"503" -37.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"504" -36.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"505" -35.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"506" -34.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"507" -33.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"508" -32.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"509" -31.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"510" -30.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"511" -29.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"512" -28.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"513" -27.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"514" -26.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"515" -25.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"516" -24.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"517" -23.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"518" -22.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"519" -21.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"520" -20.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"521" -19.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"522" -18.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"523" -17.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"524" -16.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"525" -15.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"526" -14.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"527" -13.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"528" -12.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"529" -11.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"530" -10.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"531" -9.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"532" -8.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"533" -7.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"534" -6.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"535" -5.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"536" -4.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"537" -3.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"538" -2.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"539" -1.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"540" -0.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"541" 0.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"542" 1.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"543" 2.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"544" 3.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"545" 4.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"546" 5.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"547" 6.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"548" 7.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"549" 8.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"550" 9.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"551" 10.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"552" 11.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"553" 12.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"554" 13.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"555" 14.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"556" 15.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"557" 16.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"558" 17.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"559" 18.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"560" 19.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"561" 20.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"562" 21.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"563" 22.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"564" 23.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"565" 24.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"566" 25.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"567" 26.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"568" 27.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"569" 28.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"570" 29.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"571" 30.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"572" 31.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"573" 32.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"574" 33.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"575" 34.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"576" 35.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"577" 36.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"578" 37.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"579" 38.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"580" 39.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"581" 40.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"582" 41.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"583" 42.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"584" 43.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"585" 44.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"586" 45.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"587" 46.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"588" 47.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"589" 48.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"590" 49.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"591" 50.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"592" 51.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"593" 52.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"594" 53.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"595" 54.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"596" 55.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"597" 56.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"598" 57.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"599" 58.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"600" 59.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"601" 60.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"602" 61.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"603" 62.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"604" 63.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"605" 64.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"606" 65.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"607" 66.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"608" 67.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"609" 68.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"610" 69.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"611" 70.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"612" 71.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"613" 72.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"614" 73.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"615" 74.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"616" 75.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"617" 76.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"618" 77.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"619" 78.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"620" 79.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"621" 80.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"622" 81.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"623" 82.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"624" 83.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"625" 84.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"626" 85.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"627" 86.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"628" 87.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"629" 88.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"630" 89.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"631" 90.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"632" 91.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"633" 92.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"634" 93.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"635" 94.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"636" 95.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"637" 96.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"638" 97.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"639" 98.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"640" 99.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"641" 100.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"642" 101.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"643" 102.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"644" 103.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"645" 104.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"646" 105.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
"647" 106.5 88.5 "ARCTIC" "Ocean" "Arctic-Ocean" "ARO"
